name,essround,edition,proddate,idno,cntry,nwspol,netusoft,netustm,ppltrst,pplfair,pplhlp,polintr,psppsgva,actrolga,psppipla,cptppola,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,prtvtbat,prtvtcbe,prtvtfch,prtvtdcz,prtvede1,prtvede2,prtvtfee,prtvtdfi,prtvtcfr,prtvtbgb,prtvtbie,prtvtcil,prtvtbis,prtvtfnl,prtvtbno,prtvtdpl,prtvtdru,prtvtbse,prtvtesi,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,pstplonl,clsprty,prtclcat,prtclcbe,prtclfch,prtcldcz,prtclede,prtclfee,prtcldfi,prtclefr,prtclbgb,prtclcie,prtcldil,prtclbis,prtclenl,prtclbno,prtclgpl,prtcldru,prtclbse,prtclesi,prtdgcl,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,mnrgtjb,freehms,hmsfmlsh,hmsacld,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inprdsc,sclact,crmvct,aesfdrk,health,hlthhmp,atchctr,atcherp,rlgblg,rlgdnm,rlgdnbat,rlgdnbe,rlgdnach,rlgdnade,rlgdnafi,rlgdngb,rlgdnie,rlgdnis,rlgdnnl,rlgdnno,rlgdnapl,rlgdnaru,rlgdnase,rlgblge,rlgdnme,rlgdebat,rlgdebe,rlgdeach,rlgdeade,rlgdeafi,rlgdegb,rlgdeie,rlgdeis,rlgdenl,rlgdeno,rlgdeapl,rlgdearu,rlgdease,rlgdgr,rlgatnd,pray,dscrgrp,dscrrce,dscrntn,dscrrlg,dscrlng,dscretn,dscrage,dscrgnd,dscrsex,dscrdsb,dscroth,dscrdk,dscrref,dscrnap,dscrna,ctzcntr,ctzshipc,brncntr,cntbrthc,livecnta,lnghom1,lnghom2,blgetmg,facntr,fbrncntb,mocntr,mbrncntb,gvrfgap,rfgfrpc,rfgbfml,eneffap,rdcenr,cflsenr,elgcoal,elgngas,elghydr,elgnuc,elgsun,elgwind,elgbio,wrpwrct,wrenexp,wrdpimp,wrdpfos,wrntdis,wrinspw,wrtcfl,wrtratc,clmchng,clmthgt1,clmthgt2,ccnthum,ccrdprs,wrclmch,ccgdbd,lkredcc,lklmten,gvsrdcc,ownrdcc,inctxff,sbsrnen,banhhap,dfincac,smdfslv,uemplwk,slvpens,slvuemp,gvslvol,gvslvue,gvcldcr,sbstrec,sbprvpv,sbeqsoc,sbbsntx,sblazy,sblwcoa,imsclbn,uentrjb,lbenent,bennent,admub,ubpay,ubedu,ubunp,ub50pay,ub50edu,ub50unp,ub20pay,ub20edu,ub20unp,ubsppay,ubspedu,ubspunp,bnlwinc,eduunmp,wrkprbf,basinc,eusclbf,eudcnbf,lkuemp,lknemny,vteurmmb,vteumbgb,vteubcmb,hhmmb,gndr,gndr2,gndr3,gndr4,gndr5,gndr6,gndr7,gndr8,gndr9,gndr10,gndr11,gndr12,agea,yrbrn,yrbrn2,yrbrn3,yrbrn4,yrbrn5,yrbrn6,yrbrn7,yrbrn8,yrbrn9,yrbrn10,yrbrn11,yrbrn12,rshipa2,rshipa3,rshipa4,rshipa5,rshipa6,rshipa7,rshipa8,rshipa9,rshipa10,rshipa11,rshipa12,icpart1,rshpsts,rshpsfi,rshpsgb,lvgptnea,dvrcdeva,icpart2,iccohbt,marsts,marstfi,marstgb,maritalb,chldhm,chldhhe,domicil,edulvlb,eisced,edlveat,edlvebe,edlvdch,edlvdcz,edubde1,eduade2,eduade3,edlvdee,edlvdfi,edlvdfr,edubgb1,eduagb2,edagegb,edlvdie,edubil1,eduail2,edlvdis,edlvenl,edlvdno,edlvepl,edupl2,edlvdru,edlvdse,edlvesi,eduyrs,pdwrk,edctn,uempla,uempli,dsbld,rtrd,cmsrv,hswrk,dngoth,dngref,dngdk,dngna,icomdng,mainact,mnactic,icpdwrk,crpdwk,pdjobev,pdjobyr,emplrel,emplno,wrkctra,estsz,jbspv,njbspv,wkdcorga,iorgact,wkhct,icwhct,wkhtot,nacer2,tporgwk,isco08,wrkac6m,uemp3m,uemp12m,uemp5yr,mbtru,hincsrca,hinctnta,hincfel,icpart3,edulvlpb,eiscedp,edlvpeat,edlvpebe,edlvpdch,edlvpdcz,edupbde1,edupade2,edupade3,edlvpdee,edlvpdfi,edlvpdfr,edupbgb1,edupagb2,edagepgb,edlvpdie,edupbil1,edupail2,edlvpdis,edlvpenl,edlvpdno,edlvpepl,eduppl2,edlvpdru,edlvpdse,edlvpesi,pdwrkp,edctnp,uemplap,uemplip,dsbldp,rtrdp,cmsrvp,hswrkp,dngothp,dngdkp,dngnapp,dngrefp,dngnap,icomdnp,mnactp,icppdwk,crpdwkp,isco08p,emprelp,wkhtotp,edulvlfb,eiscedf,edlvfeat,edlvfebe,edlvfdch,edlvfdcz,edufbde1,edufade2,edufade3,edlvfdee,edlvfdfi,edlvfdfr,edufbgb1,edufagb2,edagefgb,edlvfdie,edufbil1,edufail2,edlvfdis,edlvfenl,edlvfdno,edlvfepl,edlvfdru,edlvfdse,edlvfesi,emprf14,occf14b,edulvlmb,eiscedm,edlvmeat,edlvmebe,edlvmdch,edlvmdcz,edumbde1,edumade2,edumade3,edlvmdee,edlvmdfi,edlvmdfr,edumbgb1,edumagb2,edagemgb,edlvmdie,edumbil1,edumail2,edlvmdis,edlvmenl,edlvmdno,edlvmepl,edlvmdru,edlvmdse,edlvmesi,emprm14,occm14b,atncrse,anctry1,anctry2,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun,region,regunit,intewde,inwdds,inwmms,inwyys,inwshh,inwsmm,inwdde,inwmme,inwyye,inwehh,inwemm,inwtm,dweight,pweight
ESS8e01,8,1.0,31.10.2017,100000035,GB,10,5,60,6,6,7,2,2,2,2,3,2,7,7,2,2,2,5,1, , , , , , , , , ,1, , , , , , , , , ,2,2,2,2,1,2,2,1,1, , , , , , , , ,1, , , , , , , , , ,3,7,8,5,6,6,6,5,3,4,4,4,4,4,3,3,3,5,9,3,8,5,2,3,2,2,2,3,6,4,2,66, , , , , ,6666, , , , , , , ,2,66, , , , , ,6666, , , , , , , ,1,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,4,2,4,9,6,8,4,4,2,5,1,1,2,2,3,3,3,3,3,2,3,2,6,3,3,1,3,0,6,4,5,0,4,1,2,3,2,1,7,4,8,7,0,2,2,4,3,3,4,3,3,3,4,4,6,6,6,6,6,6,6,6,6,8,1,1,1,4,1,3,2,4,2,2, ,1, ,1,1,6,6,6,6,6,6,6, , , , ,33,1983,6666,6666,6666,6666,6666,6666,6666, , , , ,66,66,66,66,66,66,66, , , , ,2,66, ,66,1,2,2,6,6, ,6,6,2,2,3,620,6, , , , , , , , , , ,1,4,18, , , , , , , , , , , ,19,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,2,1,3,9,8,37,1,40,47,3,2160,2,2,6,6,3,1,7,1,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,321,3, , , , , , , , , , ,4,10,15, , , , , , , , , , ,1,4,113,1, , , , , , , , , , ,7,11,15, , , , , , , , , , ,1,4,2,11031,11030,1,4,2,3,4,1,4,2,4,2,2,2,3,1,3,3,3,2,2,2,2,UKJ,1, ,7,9,2016,12,12,7,9,2016,13,10,58,.509319603443146,2.746052374
ESS8e01,8,1.0,31.10.2017,100000037,GB,5,5,60,3,3,7,2,1,5,2,4,7,9,9,5,5,4,8,1, , , , , , , , , ,5, , , , , , , , , ,2,2,2,2,2,2,1,1,2, , , , , , , , ,66, , , , , , , , , ,6,5,6,2,1,6,2,5,5,5,1,5,2,5,2,2,2,5,10,6,8,5,4,4,2,2,2,3,9,9,1,2, , , , , ,2, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,8,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,1,1,66,1,66,3,4,2,10,5,3,4,4,2,4,2,2,2,1,4,4,4,4,4,4,3,1,6,4,3,8,4,8,5,5,5,5,3,2,2,2,2,4,2,2,9,6,6,4,3,5,5,2,3,3,3,2,2,3,6,6,6,6,6,6,3,3,2,6,6,6,3,2,2,3,3,2,1,1, ,1, ,1,2,6,6,6,6,6,6,6, , , , ,71,1945,6666,6666,6666,6666,6666,6666,6666, , , , ,66,66,66,66,66,66,66, , , , ,2,66, ,66,2,2,2,6,5, ,5,5,2,2,3,720,7, , , , , , , , , , ,5,3,18, , , , , , , , , , , ,12,0,0,0,0,0,1,0,0,0,0,0,0,2,66,6,2,2,1,2010,1,66666,1,5,2,66666,9,0,0,1,37,84,1,3343,1,2,6,6,1,4,2,2,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,800,7, , , , , , , , , , ,1,1,22, , , , , , , , , , ,1,2,113,1, , , , , , , , , , ,7,11,11, , , , , , , , , , ,3,66,2,11030,555555,3,4,2,5,5,2,3,2,5,2,2,2,3,3,3,2,2,2,2,2,2,UKL,1, ,26,10,2016,13,8,26,10,2016,14,41,93,.509319603443146,2.746052374
ESS8e01,8,1.0,31.10.2017,100000039,GB,60,5,180,5,3,8,2,2,4,3,3,3,7,8,4,4,4,4,1, , , , , , , , , ,7, , , , , , , , , ,2,2,2,2,2,2,2,2,2, , , , , , , , ,66, , , , , , , , , ,6,5,8,6,7,4,4,5,1,5,2,4,3,3,3,3,3,5,5,4,8,7,3,2,2,1,1,3,4,4,2,66, , , , , ,6666, , , , , , , ,2,66, , , , , ,6666, , , , , , , ,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,2,IE,2,4,2,2,1,2,5,3,1,4,1,4,3,2,5,5,5,2,2,2,5,1,6,3,2,2,2,5,2,8,5,5,4,3,2,2,1,4,5,3,10,8,10,2,4,4,4,2,2,4,3,2,1,3,6,6,6,6,6,6,2,3,1,6,6,6,3,3,3,3,3,3,1,1, ,2, ,3,1,2,2,6,6,6,6,6, , , , ,55,1961,1974,2001,6666,6666,6666,6666,6666, , , , ,1,2,66,66,66,66,66, , , , ,1,1, ,1,2,2,1,2,66, ,66,1,1,6,3,321,3, , , , , , , , , , ,4,10,16, , , , , , , , , , , ,11,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,4,2,66666,3,0,40,1,40,32,4,7223,2,2,6,6,2,1,7,2,1,213,2, , , , , , , , , , ,4,11,16, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,88888,1,30,113,1, , , , , , , , , , ,7,11,8888, , , , , , , , , , ,1,6,113,1, , , , , , , , , , ,7,11,15, , , , , , , , , , ,3,66,2,11080,11031,3,3,2,3,2,4,3,3,4,3,2,2,3,2,3,3,2,1,3,4,4,UKG,1, ,13,10,2016,17,34,13,10,2016,18,22,48,1.52795886993408,2.746052374
ESS8e01,8,1.0,31.10.2017,100000040,GB,60,2,6666,8,7,7,1,3,1,3,3,8,5,8,8,8,1,9,1, , , , , , , , , ,1, , , , , , , , , ,2,2,2,1,1,2,2,2,1, , , , , , , , ,1, , , , , , , , , ,3,10,9,9,9,5,8,7,4,2,2,5,3,1,2,2,2,7,4,4,9,3,1,2,2,3,3,2,10,5,1,2, , , , , ,2, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,10,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,4,2,2,10,6,4,3,3,2,3,3,3,2,2,3,4,3,1,2,2,3,2,6,2,2,2,2,2,5,1,2,2,5,5,2,2,4,5,6,6,9,7,6,2,2,4,2,1,2,3,2,2,2,3,6,6,6,6,6,6,4,1,1,6,6,6,2,3,1,2,1,1,55,2, ,2, ,1,2,6,6,6,6,6,6,6, , , , ,84,1932,6666,6666,6666,6666,6666,6666,6666, , , , ,66,66,66,66,66,66,66, , , , ,2,66, ,66,1,1,2,6,5, ,5,5,2,1,3,113,1, , , , , , , , , , ,7,11,14, , , , , , , , , , , ,9,0,0,0,0,0,1,0,0,0,0,0,0,2,66,6,2,2,1,2013,1,66666,3,1,2,66666,8,5,8,1,8,68,4,3100,2,2,6,6,3,4,7,1,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,113,1, , , , , , , , , , ,7,11,14, , , , , , , , , , ,1,6,113,1, , , , , , , , , , ,7,11,14, , , , , , , , , , ,3,66,2,11031,555555,1,5,3,2,2,5,5,2,2,4,2,2,4,5,5,2,5,1,3,2,3,UKH,1, ,19,10,2016,14,18,19,10,2016,15,31,73,.509319603443146,2.746052374
ESS8e01,8,1.0,31.10.2017,100000043,GB,60,4,60,5,7,3,2,1,3,1,3,0,0,5,0,0,0,0,1, , , , , , , , , ,2, , , , , , , , , ,2,2,2,2,1,2,2,2,1, , , , , , , , ,4, , , , , , , , , ,4,5,9,3,1,1,8,8,5,4,3,4,5,2,2,2,2,5,3,3,9,5,3,3,1,1,2,3,8,2,2,66, , , , , ,6666, , , , , , , ,2,66, , , , , ,6666, , , , , , , ,0,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,4,3,2,10,5,8,4,4,1,2,2,2,2,2,2,2,3,2,2,2,2,1,6,3,4,5,2,6,3,3,3,2,3,4,4,2,4,3,3,3,8,8,8,2,3,4,3,2,4,4,2,4,2,3,6,6,6,6,6,6,3,3,4,6,6,6,3,3,2,1,1,3,1,1, ,2, ,2,1,2,6,6,6,6,6,6, , , , ,65,1951,1951,6666,6666,6666,6666,6666,6666, , , , ,1,66,66,66,66,66,66, , , , ,1,1, ,1,1,2,1,2,66, ,66,1,2,1,4,520,5, , , , , , , , , , ,5,5,16, , , , , , , , , , , ,11,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,2,1,6,1,1,1,10,10,40,1,40,43,4,6113,2,2,6,6,1,4,6,1,1,212,2, , , , , , , , , , ,5,11,16, , , , , , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,2,66,2,2,66666,6,666,113,1, , , , , , , , , , ,7,11,15, , , , , , , , , , ,1,8,113,1, , , , , , , , , , ,7,11,15, , , , , , , , , , ,1,7,2,11031,11030,2,6,2,3,3,1,2,2,4,3,1,2,3,4,2,2,5,2,2,3,2,UKM,1, ,1,11,2016,18,34,1,11,2016,19,33,59,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100000045,GB,245,5,240,6,6,7,2,2,3,2,3,4,8,7,4,3,4,7,1, , , , , , , , , ,3, , , , , , , , , ,2,2,2,2,1,2,2,2,2, , , , , , , , ,66, , , , , , , , , ,6,5,10,4,3,4,6,7,4,5,1,5,1,4,1,1,1,8,8,8,10,7,4,4,2,2,1,3,10,7,2,66, , , , , ,6666, , , , , , , ,1,2, , , , , ,2, , , , , , , ,3,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,1,4,3,9,6,3,4,2,2,5,1,3,3,3,3,3,4,3,3,3,1,1,6,5,4,8,4,2,2,3,2,2,4,1,3,2,5,4,6,4,7,7,7,4,2,2,3,4,4,1,4,4,3,1,3,3,2,6,6,6,6,6,6,6,6,6,2,3,2,4,2,4,1,2, ,1, ,1,2,6,6,6,6,6,6,6, , , , ,68,1948,6666,6666,6666,6666,6666,6666,6666, , , , ,66,66,66,66,66,66,66, , , , ,2,66, ,66,1,1,2,6,4, ,4,4,2,1,3,800,7, , , , , , , , , , ,2,1,18, , , , , , , , , , , ,13,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,2,0,6,4,2,66666,10,3,0,1,1,999,4,5100,2,1,2,2,2,7,4,1,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,800,7, , , , , , , , , , ,1,1,26, , , , , , , , , , ,1,1,113,1, , , , , , , , , , ,7,11,16, , , , , , , , , , ,3,66,1,11030,555555,2,5,2,2,2,2,6,4,5,2,1,2,5,2,1,5,5,3,1,4,2,UKJ,1, ,21,10,2016,11,18,21,10,2016,12,8,50,.509319603443146,2.746052374
ESS8e01,8,1.0,31.10.2017,100000048,GB,30,5,120,6,7,7,2,3,3,3,2,8,8,8,8,8,7,7,1, , , , , , , , , ,1, , , , , , , , , ,2,2,2,2,1,2,2,2,1, , , , , , , , ,1, , , , , , , , , ,2,7,8,7,6,7,6,7,3,5,1,5,1,5,3,3,2,6,7,7,9,7,5,4,2,3,1,3,9,8,1,2, , , , , ,2, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,7,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,2,AU,1982,ENG,000,2,1,66,1,66,2,3,3,5,5,5,4,4,3,4,2,2,2,3,4,1,3,3,3,3,3,2,6,3,4,5,3,6,5,3,6,6,2,2,1,2,2,6,2,2,7,4,5,2,3,3,2,2,2,4,4,3,3,2,6,6,6,1,1,1,6,6,6,6,6,6,3,3,2,1,1,4,3,2, ,1, ,4,2,1,2,1,6,6,6,6, , , , ,36,1980,1974,2013,2015,6666,6666,6666,6666, , , , ,1,2,2,66,66,66,66, , , , ,1,1, ,1,1,2,1,2,66, ,66,1,1,6,4,620,6, , , , , , , , , , ,1,4,22, , , , , , , , , , , ,18,0,0,0,1,0,0,0,0,0,0,0,0,2,66,4,2,2,1,2016,1,66666,1,3,1,3,4,5,45,1,45,85,4,2341,2,2,6,6,2,1,10,2,1,323,4, , , , , , , , , , ,1,9,18, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,1200,1,48,720,7, , , , , , , , , , ,1,2,25, , , , , , , , , , ,1,2,520,5, , , , , , , , , , ,1,5,18, , , , , , , , , , ,3,66,2,11031,11030,4,4,2,3,1,3,4,2,3,4,4,2,4,2,4,4,4,3,3,2,2,UKJ,1, ,3,10,2016,19,39,3,10,2016,20,36,57,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100000049,GB,0,5,180,7,4,4,3,4,3,3,3,5,6,7,3,4,3,4,1, , , , , , , , , ,2, , , , , , , , , ,2,2,2,2,2,2,2,2,2, , , , , , , , ,66, , , , , , , , , ,6,5,6,6,4,4,7,7,2,5,5,5,5,5,2,2,2,5,6,5,6,2,2,3,2,2,1,3,6,5,2,66, , , , , ,6666, , , , , , , ,2,66, , , , , ,6666, , , , , , , ,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,3,3,4,5,4,5,3,3,1,4,1,1,1,2,3,2,3,2,2,2,2,1,6,3,3,5,3,7,7,4,3,3,3,3,4,3,4,4,5,6,7,6,5,2,2,3,3,2,2,3,3,3,2,4,6,6,6,6,6,6,6,6,6,4,3,3,3,3,3,3,3,4,1,1, ,1, ,1,2,6,6,6,6,6,6,6, , , , ,39,1977,6666,6666,6666,6666,6666,6666,6666, , , , ,66,66,66,66,66,66,66, , , , ,2,66, ,66,1,1,2,6,1, ,3,1,2,1,1,520,5, , , , , , , , , , ,1,5,20, , , , , , , , , , , ,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,6,6,6666,1,66666,1,5,2,66666,3,6,19,1,1,84,1,4110,2,2,6,6,1,1,4,2,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,8888,88, , , , , , , , , , ,8888,11,16, , , , , , , , , , ,1,5,520,5, , , , , , , , , , ,8888,5,8888, , , , , , , , , , ,1,4,2,11080,11033,3,5,3,2,3,4,4,3,4,4,3,3,4,4,3,4,4,2,4,4,3,UKM,1, ,6,10,2016,18,0,6,10,2016,18,51,51,.509319603443146,2.746052374
ESS8e01,8,1.0,31.10.2017,100000055,GB,60,4,20,8,9,8,1,2,4,1,4,2,7,8,5,5,7,5,1, , , , , , , , , ,4, , , , , , , , , ,2,2,2,1,2,2,1,2,1, , , , , , , , ,4, , , , , , , , , ,1,4,10,3,3,5,8,8,2,5,2,5,2,5,1,1,2,8,8,8,8,6,1,4,2,1,1,3,6,6,1,2, , , , , ,6, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,7,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,2,IE,2,4,2,8,4,5,4,2,2,5,2,2,2,1,2,3,2,2,2,2,1,1,6,3,3,6,2,5,6,6,5,5,3,2,2,3,2,2,8,3,8,8,9,4,2,3,4,4,4,3,4,2,4,3,6,6,6,6,6,6,3,3,3,6,6,6,2,3,2,2,3,2,55,1, ,1, ,2,2,1,6,6,6,6,6,6, , , , ,77,1939,1934,6666,6666,6666,6666,6666,6666, , , , ,1,66,66,66,66,66,66, , , , ,1,1, ,1,2,2,1,2,66, ,66,1,2,1,4,321,3, , , , , , , , , , ,5,10,15, , , , , , , , , , , ,14,0,0,0,0,0,1,0,0,0,0,0,0,2,66,6,2,2,1,2004,1,66666,3,5,2,66666,10,0,35,1,40,55,4,5223,2,2,6,6,3,4,3,1,1,113,1, , , , , , , , , , ,7,11,14, , , , , , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,2,66,2,2,66666,6,666,113,1, , , , , , , , , , ,7,11,14, , , , , , , , , , ,1,6,113,1, , , , , , , , , , ,7,11,14, , , , , , , , , , ,1,5,1,11033,555555,2,5,3,3,4,1,5,2,3,5,2,2,3,4,3,2,4,1,1,1,2,UKM,1, ,17,9,2016,10,20,17,9,2016,11,51,91,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100000058,GB,60,5,120,6,6,3,1,3,2,3,2,3,3,5,2,2,0,4,1, , , , , , , , , ,1, , , , , , , , , ,2,2,2,2,1,2,1,1,1, , , , , , , , ,1, , , , , , , , , ,2,7,6,3,4,6,7,4,4,5,2,5,3,2,2,2,2,5,6,5,6,5,1,4,2,2,4,2,8,3,1,2, , , , , ,2, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,4,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,4,2,2,2,3,10,3,2,2,4,3,4,4,3,3,4,3,4,4,4,4,2,6,3,3,4,2,4,4,2,5,2,4,2,4,2,4,4,5,4,7,4,2,3,2,3,4,2,2,4,3,3,2,4,6,6,6,6,6,6,6,6,6,3,2,1,2,3,2,2,1,2,1,1, ,2, ,2,2,1,6,6,6,6,6,6, , , , ,999,7777,1952,6666,6666,6666,6666,6666,6666, , , , ,1,66,66,66,66,66,66, , , , ,1,1, ,1,1,2,1,2,66, ,66,1,2,1,4,620,6, , , , , , , , , , ,1,4,21, , , , , , , , , , , ,16,1,0,0,0,1,0,0,0,0,0,0,0,1,5,5,1,6,6,6666,1,66666,1,5,2,66666,10,0,38,1,1,62,4,2511,2,2,6,6,3,1,10,1,1,620,6, , , , , , , , , , ,1,4,18, , , , , , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,2,66,2,2,66666,6,666,8888,88, , , , , , , , , , ,8888,8888,8888, , , , , , , , , , ,3,66,8888,88, , , , , , , , , , ,8888,8888,8888, , , , , , , , , , ,3,66,1,11030,555555,5,5,5,3,5,3,6,2,5,4,1,3,4,5,5,5,5,4,3,5,4,UKJ,1, ,4,10,2016,16,0,4,10,2016,17,16,76,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100000059,GB,60,5,240,9,8,6,1,4,4,3,3,8,9,9,7,7,2,7,1, , , , , , , , , ,7, , , , , , , , , ,2,2,1,2,1,2,2,1,1, , , , , , , , ,1, , , , , , , , , ,2,7,6,8,8,7,2,7,4,5,2,3,5,0,3,3,3,7,8,7,8,6,1,2,2,2,1,3,9,2,1,2, , , , , ,2, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,8,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,2,3,3,4,3,8,4,3,3,2,3,4,2,1,2,3,2,2,1,1,2,2,6,3,2,2,2,5,2,6,8,1,4,3,4,3,5,1,7,6,7,6,7,3,2,4,4,3,4,4,4,3,2,3,6,6,6,6,6,6,3,3,2,6,6,6,2,3,2,1,1,3,3,1, ,2, ,2,1,2,6,6,6,6,6,6, , , , ,24,1992,1993,6666,6666,6666,6666,6666,6666, , , , ,1,66,66,66,66,66,66, , , , ,1,1, ,1,2,2,1,2,66, ,66,1,2,2,2,720,7, , , , , , , , , , ,1,2,23, , , , , , , , , , , ,19,0,0,1,0,0,0,0,0,0,0,0,0,2,66,3,2,2,1,2014,1,66666,2,1,2,66666,4,1,40,1,40,69,4,4229,2,1,2,1,3,1,4,1,1,720,7, , , , , , , , , , ,1,2,22, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,2341,1,80,620,6, , , , , , , , , , ,1,4,21, , , , , , , , , , ,1,1,213,2, , , , , , , , , , ,4,11,18, , , , , , , , , , ,3,66,2,11030,555555,2,4,3,2,4,3,5,2,3,4,2,2,3,2,2,3,4,2,4,3,3,UKE,1, ,2,11,2016,11,21,2,11,2016,12,8,47,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100000061,GB,60,1,6666,5,7,88,2,5,1,4,1,5,10,7,5,5,88,88,3, , , , , , , , , ,66, , , , , , , , , ,2,2,2,2,2,2,2,2,1, , , , , , , , ,1, , , , , , , , , ,3,88,7,3,88,8,4,4,3,4,7,7,7,88,8,7,7,5,5,5,8,6,1,3,1,4,3,2,8,0,1,1, , , , , ,1, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,2,99,1957,999,000,8,2,99,2,99,8,8,8,8,3,0,88,88,88,88,88,88,88,2,3,8,8,2,8,8,8,1,6,3,3,88,2,7,88,0,88,0,8,8,8,8,8,88,88,88,5,10,0,2,8,8,8,2,2,8,3,8,8,4,6,6,6,6,6,6,6,6,6,8,8,4,8,3,8,8,8,3,55,1, ,65, ,1,2,6,6,6,6,6,6,6, , , , ,84,1932,6666,6666,6666,6666,6666,6666,6666, , , , ,66,66,66,66,66,66,66, , , , ,2,66, ,66,2,2,2,6,5, ,5,5,2,1,2,113,1, , , , , , , , , , ,7,11,13, , , , , , , , , , , ,5,0,0,0,0,0,1,0,0,0,0,0,0,2,66,6,2,2,1,1988,1,66666,1,5,2,66666,88,0,25,1,25,81,1,9112,2,2,6,6,3,4,77,2,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,113,1, , , , , , , , , , ,7,11,13, , , , , , , , , , ,4,66,113,1, , , , , , , , , , ,7,11,13, , , , , , , , , , ,3,66,2,13070,11030,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,UKE,1, ,2,11,2016,13,37,2,11,2016,99,99, ,.509319603443146,2.746052374
